PNOME,QTDE,PERC
THEMIS,3,0.004693733865289838
LAYLA,3,0.004693733865289838
RONNIE,3,0.004693733865289838
MYCHELLE,3,0.004693733865289838
MARILENA,3,0.004693733865289838
VANUSA,3,0.004693733865289838
JEREMIAS,3,0.004693733865289838
ADAIL,3,0.004693733865289838
MONALIZA,3,0.004693733865289838
IONETE,3,0.004693733865289838
TRAJANO,3,0.004693733865289838
CARMELIA,3,0.004693733865289838
JAZIEL,3,0.004693733865289838
LECIO,3,0.004693733865289838
INOCENCIO,3,0.004693733865289838
INDIANARA,3,0.004693733865289838
ARIEL,3,0.004693733865289838
VANILDA,3,0.004693733865289838
LECI,3,0.004693733865289838
ELOIZA,3,0.004693733865289838
ARIANNE,3,0.004693733865289838
INAJARA,3,0.004693733865289838
MODESTO,3,0.004693733865289838
INACIA,3,0.004693733865289838
TIBERIO,3,0.004693733865289838
MONALISA,3,0.004693733865289838
THAYNARA,3,0.004693733865289838
THATYANE,3,0.004693733865289838
LAUDICEIA,3,0.004693733865289838
HIDERALDO,3,0.004693733865289838
ANNY,3,0.004693733865289838
EDVANDO,3,0.004693733865289838
ADEILDO,3,0.004693733865289838
CLARINDA,3,0.004693733865289838
CLARINDO,3,0.004693733865289838
ANIVALDO,3,0.004693733865289838
ADEILSON,3,0.004693733865289838
ROSANIA,3,0.004693733865289838
EMILIANA,3,0.004693733865289838
JEZIEL,3,0.004693733865289838
ADEILTON,3,0.004693733865289838
EDUARDA,3,0.004693733865289838
NATHANAEL,3,0.004693733865289838
HERVAL,3,0.004693733865289838
NAYANE,3,0.004693733865289838
ADELAR,3,0.004693733865289838
NAYRA,3,0.004693733865289838
ROSARIA,3,0.004693733865289838
NATAN,3,0.004693733865289838
EDVAR,3,0.004693733865289838
TEOFILO,3,0.004693733865289838
HILMA,3,0.004693733865289838
VERENA,3,0.004693733865289838
CHRISTINA,3,0.004693733865289838
CHRISTINE,3,0.004693733865289838
MARIETA,3,0.004693733865289838
JIVAGO,3,0.004693733865289838
CIDALIA,3,0.004693733865289838
LIDUINA,3,0.004693733865289838
JOACIR,3,0.004693733865289838
ZENEIDE,3,0.004693733865289838
LEONORA,3,0.004693733865289838
EDY,3,0.004693733865289838
ANTONELLA,3,0.004693733865289838
RICHARDSON,3,0.004693733865289838
ANTHONY,3,0.004693733865289838
ANTAO,3,0.004693733865289838
JOANNA,3,0.004693733865289838
VERUSKA,3,0.004693733865289838
CARLUCIO,3,0.004693733865289838
MIRLENE,3,0.004693733865289838
CARLOTA,3,0.004693733865289838
VALBERTO,3,0.004693733865289838
ELISE,3,0.004693733865289838
IVANI,3,0.004693733865289838
BELMIRO,3,0.004693733865289838
IVANEIDE,3,0.004693733865289838
LENA,3,0.004693733865289838
LENITA,3,0.004693733865289838
JALMIR,3,0.004693733865289838
ELISMAR,3,0.004693733865289838
LELIO,3,0.004693733865289838
CARLO,3,0.004693733865289838
ELITA,3,0.004693733865289838
ROBINSON,3,0.004693733865289838
IURY,3,0.004693733865289838
URBANO,3,0.004693733865289838
ITALA,3,0.004693733865289838
VALNEI,3,0.004693733865289838
JANAYNA,3,0.004693733865289838
JANDERSON,3,0.004693733865289838
ZORAIDE,3,0.004693733865289838
IVANIRA,3,0.004693733865289838
IVANY,3,0.004693733865289838
ELIESIO,3,0.004693733865289838
AURELINO,3,0.004693733865289838
AUREO,3,0.004693733865289838
JACIMAR,3,0.004693733865289838
JACOB,3,0.004693733865289838
AURELIANO,3,0.004693733865289838
VALDICE,3,0.004693733865289838
MAYLA,3,0.004693733865289838
AVANY,3,0.004693733865289838
AVELINO,3,0.004693733865289838
LENIR,3,0.004693733865289838
VALDERI,3,0.004693733865289838
AUGUSTA,3,0.004693733865289838
IZA,3,0.004693733865289838
IVY,3,0.004693733865289838
IVONILSON,3,0.004693733865289838
JADIEL,3,0.004693733865289838
LENICE,3,0.004693733865289838
BETHANIA,3,0.004693733865289838
ABIMAEL,3,0.004693733865289838
LEOMAR,3,0.004693733865289838
IRES,3,0.004693733865289838
IREMAR,3,0.004693733865289838
UBIRACY,3,0.004693733865289838
UBALDO,3,0.004693733865289838
CALIXTO,3,0.004693733865289838
CAMILE,3,0.004693733865289838
MARK,3,0.004693733865289838
MARJORIE,3,0.004693733865289838
IRANEIDE,3,0.004693733865289838
CANDICE,3,0.004693733865289838
MARJA,3,0.004693733865289838
ROMMEL,3,0.004693733865289838
ARIOVALDO,3,0.004693733865289838
ELMA,3,0.004693733865289838
LEIA,3,0.004693733865289838
IRACY,3,0.004693733865289838
ZILA,3,0.004693733865289838
ELENI,3,0.004693733865289838
ROMILSON,3,0.004693733865289838
IRIA,3,0.004693733865289838
ELIAN,3,0.004693733865289838
LEIDIANE,3,0.004693733865289838
MICHELLI,3,0.004693733865289838
ULYSSES,3,0.004693733865289838
VALTEMIR,3,0.004693733865289838
JANETH,3,0.004693733865289838
ISIDORO,3,0.004693733865289838
ARNOR,3,0.004693733865289838
MIDIA,3,0.004693733865289838
LEON,3,0.004693733865289838
ELIZETH,3,0.004693733865289838
MARLISE,3,0.004693733865289838
JANINE,3,0.004693733865289838
MIKAEL,3,0.004693733865289838
MILA,3,0.004693733865289838
LEONAM,3,0.004693733865289838
BRENNO,3,0.004693733865289838
MARLETE,3,0.004693733865289838
MARLEIDE,3,0.004693733865289838
CLAUDENICE,3,0.004693733865289838
ROSEMERE,3,0.004693733865289838
CLEZIO,3,0.004693733865289838
ALYSON,3,0.004693733865289838
LARISSE,3,0.004693733865289838
HELIANA,3,0.004693733865289838
CLEUTON,3,0.004693733865289838
GLEISE,3,0.004693733865289838
GREYCE,3,0.004693733865289838
JOHNSON,3,0.004693733865289838
MAGDALA,3,0.004693733865289838
CLEISON,3,0.004693733865289838
WALDECK,3,0.004693733865289838
EDIVAL,3,0.004693733865289838
DAIZE,3,0.004693733865289838
ROSELENE,3,0.004693733865289838
SUZE,3,0.004693733865289838
GLADIS,3,0.004693733865289838
AMIRALDO,3,0.004693733865289838
JOSELMA,3,0.004693733865289838
JORDAN,3,0.004693733865289838
GLENIO,3,0.004693733865289838
JOSENILSON,3,0.004693733865289838
JOSENALDO,3,0.004693733865289838
JORDANA,3,0.004693733865289838
CONRADO,3,0.004693733865289838
HELITON,3,0.004693733865289838
TANISE,3,0.004693733865289838
ALUIZO,3,0.004693733865289838
HELGA,3,0.004693733865289838
NILZETE,3,0.004693733865289838
HELENITA,3,0.004693733865289838
WALDYR,3,0.004693733865289838
GUIDO,3,0.004693733865289838
EDIVANIA,3,0.004693733865289838
JONILSON,3,0.004693733865289838
DACIO,3,0.004693733865289838
ADEMILTON,3,0.004693733865289838
ZAIRA,3,0.004693733865289838
SUZIANE,3,0.004693733865289838
NEREU,3,0.004693733865289838
SUELENE,3,0.004693733865289838
SUELEM,3,0.004693733865289838
ALYNE,3,0.004693733865289838
HEIDI,3,0.004693733865289838
TALLES,3,0.004693733865289838
ANANDA,3,0.004693733865289838
TAISSA,3,0.004693733865289838
JOSENILDA,3,0.004693733865289838
HELBER,3,0.004693733865289838
TALINE,3,0.004693733865289838
CLEOMAR,3,0.004693733865289838
EPITACIO,3,0.004693733865289838
TALITHA,3,0.004693733865289838
MANUELLA,3,0.004693733865289838
MAICON,3,0.004693733865289838
ERICH,3,0.004693733865289838
GIVANILDO,3,0.004693733865289838
EDMILTON,3,0.004693733865289838
GRAZIELE,3,0.004693733865289838
EDNEIA,3,0.004693733865289838
NOELI,3,0.004693733865289838
ADELIO,3,0.004693733865289838
ADELINA,3,0.004693733865289838
TATIANI,3,0.004693733865289838
GISELY,3,0.004693733865289838
TATIANY,3,0.004693733865289838
HERBET,3,0.004693733865289838
CYNTIA,3,0.004693733865289838
ENAURA,3,0.004693733865289838
GRACIANA,3,0.004693733865289838
NILDO,3,0.004693733865289838
ERI,3,0.004693733865289838
HENIO,3,0.004693733865289838
CLAUDINEY,3,0.004693733865289838
GRACIA,3,0.004693733865289838
ROSECLEA,3,0.004693733865289838
ALTEMAR,3,0.004693733865289838
ADHEMAR,3,0.004693733865289838
EDIVAR,3,0.004693733865289838
RIBAMAR,3,0.004693733865289838
TAYANE,3,0.004693733865289838
ADERBAL,3,0.004693733865289838
JOSEANA,3,0.004693733865289838
ROSENIR,3,0.004693733865289838
GRACIELA,3,0.004693733865289838
ANABEL,3,0.004693733865289838
EDMIR,3,0.004693733865289838
GRACILENE,3,0.004693733865289838
TARCIANA,3,0.004693733865289838
TARCIANO,3,0.004693733865289838
MAIZA,3,0.004693733865289838
NEIVALDO,3,0.004693733865289838
VIVIANA,3,0.004693733865289838
EDINELSON,3,0.004693733865289838
GRASIELE,3,0.004693733865289838
RENILDA,3,0.004693733865289838
WALISSON,3,0.004693733865289838
ROSENEIDE,3,0.004693733865289838
HELOIZA,3,0.004693733865289838
TARCIZIO,3,0.004693733865289838
WALKIRIA,3,0.004693733865289838
HELVIA,3,0.004693733865289838
HELVIO,3,0.004693733865289838
ALTINO,3,0.004693733865289838
VITORINO,3,0.004693733865289838
HELY,3,0.004693733865289838
CRISTHIANE,3,0.004693733865289838
JOELCIO,3,0.004693733865289838
EDINEIA,3,0.004693733865289838
ERCILIA,3,0.004693733865289838
NOE,3,0.004693733865289838
CLICIA,3,0.004693733865289838
EVANDO,2,0.0031291559101932253
RICARDINA,2,0.0031291559101932253
LEIDIVAN,2,0.0031291559101932253
EVANDIR,2,0.0031291559101932253
ERMELINDA,2,0.0031291559101932253
ELIZANE,2,0.0031291559101932253
LICIO,2,0.0031291559101932253
KESIA,2,0.0031291559101932253
ERIBERTO,2,0.0031291559101932253
RAFAELLE,2,0.0031291559101932253
LAICE,2,0.0031291559101932253
ROBERTINO,2,0.0031291559101932253
LEIDIMAR,2,0.0031291559101932253
ERNANE,2,0.0031291559101932253
KESLEY,2,0.0031291559101932253
LAFAIETE,2,0.0031291559101932253
ELISIANE,2,0.0031291559101932253
EVANGELINA,2,0.0031291559101932253
KENYA,2,0.0031291559101932253
ELISAMA,2,0.0031291559101932253
ERLI,2,0.0031291559101932253
EVELIZE,2,0.0031291559101932253
QUITERIA,2,0.0031291559101932253
KELVIA,2,0.0031291559101932253
LENICIO,2,0.0031291559101932253
EVELYNE,2,0.0031291559101932253
QUEZIA,2,0.0031291559101932253
ERISON,2,0.0031291559101932253
KELSON,2,0.0031291559101932253
LADJANE,2,0.0031291559101932253
EVERARDO,2,0.0031291559101932253
LENIO,2,0.0031291559101932253
RODNEI,2,0.0031291559101932253
LADILSON,2,0.0031291559101932253
RODNEY,2,0.0031291559101932253
LENILDO,2,0.0031291559101932253
ERITON,2,0.0031291559101932253
LENILSON,2,0.0031291559101932253
LIDIO,2,0.0031291559101932253
REGILENA,2,0.0031291559101932253
EVELISE,2,0.0031291559101932253
ELISANDRA,2,0.0031291559101932253
KELVIN,2,0.0031291559101932253
LAEL,2,0.0031291559101932253
EVANGELISTA,2,0.0031291559101932253
ELIVALDO,2,0.0031291559101932253
REGIVANIA,2,0.0031291559101932253
ELIUDE,2,0.0031291559101932253
LENY,2,0.0031291559101932253
LISSANDRA,2,0.0031291559101932253
ELIUD,2,0.0031291559101932253
LIDIANNY,2,0.0031291559101932253
EVANIO,2,0.0031291559101932253
EVANIR,2,0.0031291559101932253
REGIO,2,0.0031291559101932253
LISTER,2,0.0031291559101932253
ROCHELLE,2,0.0031291559101932253
RADIR,2,0.0031291559101932253
EVELIN,2,0.0031291559101932253
KYARA,2,0.0031291559101932253
LIEGE,2,0.0031291559101932253
LADY,2,0.0031291559101932253
ELISANE,2,0.0031291559101932253
LACI,2,0.0031291559101932253
KESSIA,2,0.0031291559101932253
ERONIDES,2,0.0031291559101932253
ROBERTH,2,0.0031291559101932253
KLEVERSON,2,0.0031291559101932253
ETHEL,2,0.0031291559101932253
EMANUELLA,2,0.0031291559101932253
EMANUELL,2,0.0031291559101932253
EMANOELLE,2,0.0031291559101932253
EMANOELA,2,0.0031291559101932253
ESAU,2,0.0031291559101932253
RILSON,2,0.0031291559101932253
EMA,2,0.0031291559101932253
ELZO,2,0.0031291559101932253
RENI,2,0.0031291559101932253
RILTON,2,0.0031291559101932253
ELZIO,2,0.0031291559101932253
RAMAO,2,0.0031291559101932253
ELZIMAR,2,0.0031291559101932253
RENEE,2,0.0031291559101932253
EUCILENE,2,0.0031291559101932253
LEONIR,2,0.0031291559101932253
RISIA,2,0.0031291559101932253
ELZANIR,2,0.0031291559101932253
LAYANA,2,0.0031291559101932253
LARRY,2,0.0031291559101932253
RICIERI,2,0.0031291559101932253
LEONY,2,0.0031291559101932253
RAULINO,2,0.0031291559101932253
ESEQUIAS,2,0.0031291559101932253
LAUDICEA,2,0.0031291559101932253
RAONI,2,0.0031291559101932253
RANULFO,2,0.0031291559101932253
LAUDENOR,2,0.0031291559101932253
EMMANUELLE,2,0.0031291559101932253
LAUREN,2,0.0031291559101932253
RANIERI,2,0.0031291559101932253
LINDAURA,2,0.0031291559101932253
LAUDEMIRO,2,0.0031291559101932253
RANIERE,2,0.0031291559101932253
RENIVALDO,2,0.0031291559101932253
EMILI,2,0.0031291559101932253
RANIEL,2,0.0031291559101932253
LESLIE,2,0.0031291559101932253
KLAUS,2,0.0031291559101932253
EMILCE,2,0.0031291559101932253
LAUDELINA,2,0.0031291559101932253
LINDEBERG,2,0.0031291559101932253
ESIO,2,0.0031291559101932253
LASARO,2,0.0031291559101932253
LEOPOLDINA,2,0.0031291559101932253
LAYANE,2,0.0031291559101932253
ELYSIO,2,0.0031291559101932253
ERENILSON,2,0.0031291559101932253
ELOINA,2,0.0031291559101932253
ENY,2,0.0031291559101932253
EMILY,2,0.0031291559101932253
LIAMAR,2,0.0031291559101932253
EULINO,2,0.0031291559101932253
ELNA,2,0.0031291559101932253
LAIZA,2,0.0031291559101932253
LEONCIO,2,0.0031291559101932253
LAISE,2,0.0031291559101932253
EURICLEIA,2,0.0031291559101932253
LAISA,2,0.0031291559101932253
RAYANE,2,0.0031291559101932253
KRISTIANE,2,0.0031291559101932253
EUSA,2,0.0031291559101932253
LENINE,2,0.0031291559101932253
ELKA,2,0.0031291559101932253
ERCY,2,0.0031291559101932253
RAIANNE,2,0.0031291559101932253
ERENILDO,2,0.0031291559101932253
RAIANE,2,0.0031291559101932253
ELIZIEL,2,0.0031291559101932253
RAFHAEL,2,0.0031291559101932253
KRISHNA,2,0.0031291559101932253
RIZA,2,0.0031291559101932253
KIRLEY,2,0.0031291559101932253
ELOIR,2,0.0031291559101932253
LAYS,2,0.0031291559101932253
LANNA,2,0.0031291559101932253
LAYSE,2,0.0031291559101932253
LANDERSON,2,0.0031291559101932253
RAINA,2,0.0031291559101932253
KIM,2,0.0031291559101932253
LAZARA,2,0.0031291559101932253
KEYLA,2,0.0031291559101932253
ENILTON,2,0.0031291559101932253
ENOCK,2,0.0031291559101932253
RIVANDA,2,0.0031291559101932253
ENOI,2,0.0031291559101932253
ELSA,2,0.0031291559101932253
ELPIDIO,2,0.0031291559101932253
ELOY,2,0.0031291559101932253
ELOISIO,2,0.0031291559101932253
LEANDRA,2,0.0031291559101932253
LIZA,2,0.0031291559101932253
EULER,2,0.0031291559101932253
LILIANNE,2,0.0031291559101932253
LIS,2,0.0031291559101932253
EMANUELE,2,0.0031291559101932253
GILSA,2,0.0031291559101932253
PRISCYLA,2,0.0031291559101932253
HIPOLITA,2,0.0031291559101932253
MARIELE,2,0.0031291559101932253
JOACY,2,0.0031291559101932253
NAPOLEAO,2,0.0031291559101932253
MARIELA,2,0.0031291559101932253
HUELITON,2,0.0031291559101932253
MARIEL,2,0.0031291559101932253
MARICELIA,2,0.0031291559101932253
HORTENCIA,2,0.0031291559101932253
NARCISIO,2,0.0031291559101932253
MARIBEL,2,0.0031291559101932253
HIRAN,2,0.0031291559101932253
NATALICIO,2,0.0031291559101932253
JOACI,2,0.0031291559101932253
NATALY,2,0.0031291559101932253
NATANIEL,2,0.0031291559101932253
NATASCHA,2,0.0031291559101932253
JOAQUINA,2,0.0031291559101932253
JOAREZ,2,0.0031291559101932253
JOAS,2,0.0031291559101932253
JOBSON,2,0.0031291559101932253
MARIALVO,2,0.0031291559101932253
JOCELAINE,2,0.0031291559101932253
NATHALIE,2,0.0031291559101932253
HIDELBRANDO,2,0.0031291559101932253
NALVA,2,0.0031291559101932253
IANA,2,0.0031291559101932253
JORDANIA,2,0.0031291559101932253
NAIANA,2,0.0031291559101932253
ILDEFONSO,2,0.0031291559101932253
MARILISE,2,0.0031291559101932253
MARILIO,2,0.0031291559101932253
JESSIKA,2,0.0031291559101932253
IGNACIO,2,0.0031291559101932253
MARILEA,2,0.0031291559101932253
NADINE,2,0.0031291559101932253
NADJANE,2,0.0031291559101932253
IDEMAR,2,0.0031291559101932253
IDELFONSO,2,0.0031291559101932253
NAGELA,2,0.0031291559101932253
NAIANE,2,0.0031291559101932253
IANARA,2,0.0031291559101932253
IDALICIO,2,0.0031291559101932253
IDALIA,2,0.0031291559101932253
NAILA,2,0.0031291559101932253
MARILCE,2,0.0031291559101932253
NAILDE,2,0.0031291559101932253
NAILSON,2,0.0031291559101932253
ICARO,2,0.0031291559101932253
IBSEN,2,0.0031291559101932253
MARIELZA,2,0.0031291559101932253
IANE,2,0.0031291559101932253
JIVALDO,2,0.0031291559101932253
MARIAH,2,0.0031291559101932253
NATHALYA,2,0.0031291559101932253
NAYANA,2,0.0031291559101932253
MARCELIA,2,0.0031291559101932253
MARCIAL,2,0.0031291559101932253
NELBE,2,0.0031291559101932253
JOHNATHAN,2,0.0031291559101932253
NELIA,2,0.0031291559101932253
NELIDA,2,0.0031291559101932253
HELIOMAR,2,0.0031291559101932253
JOICY,2,0.0031291559101932253
NELLY,2,0.0031291559101932253
MARCELUS,2,0.0031291559101932253
HELI,2,0.0031291559101932253
MARCELINA,2,0.0031291559101932253
MARCELE,2,0.0031291559101932253
HERTHA,2,0.0031291559101932253
HELAINE,2,0.0031291559101932253
HEDER,2,0.0031291559101932253
HEBER,2,0.0031291559101932253
NERO,2,0.0031291559101932253
NERY,2,0.0031291559101932253
JONEI,2,0.0031291559101932253
NEUCI,2,0.0031291559101932253
HANS,2,0.0031291559101932253
HANNAH,2,0.0031291559101932253
JONH,2,0.0031291559101932253
NEUSARINA,2,0.0031291559101932253
MARCILIA,2,0.0031291559101932253
NEIMAR,2,0.0031291559101932253
HENDERSON,2,0.0031291559101932253
JOEDNA,2,0.0031291559101932253
HERON,2,0.0031291559101932253
JOCELIO,2,0.0031291559101932253
HERNANE,2,0.0031291559101932253
HERNAN,2,0.0031291559101932253
NAYSE,2,0.0031291559101932253
MARI,2,0.0031291559101932253
MARGUIT,2,0.0031291559101932253
JOCENIR,2,0.0031291559101932253
MARGARET,2,0.0031291559101932253
HERLY,2,0.0031291559101932253
NAZIR,2,0.0031291559101932253
HERIVELTO,2,0.0031291559101932253
NEEMIAS,2,0.0031291559101932253
HERIBERTO,2,0.0031291559101932253
JOCILENE,2,0.0031291559101932253
JOCINEI,2,0.0031291559101932253
HERCILIO,2,0.0031291559101932253
HERCILIA,2,0.0031291559101932253
MARCY,2,0.0031291559101932253
HERBETH,2,0.0031291559101932253
MARCONY,2,0.0031291559101932253
JOE,2,0.0031291559101932253
NEILSON,2,0.0031291559101932253
ILDEMAR,2,0.0031291559101932253
MARILSON,2,0.0031291559101932253
MOZAR,2,0.0031291559101932253
MARTIN,2,0.0031291559101932253
MATHIAS,2,0.0031291559101932253
JALDO,2,0.0031291559101932253
MARYLAND,2,0.0031291559101932253
IVAM,2,0.0031291559101932253
IVALDIR,2,0.0031291559101932253
MERCEDES,2,0.0031291559101932253
JAMILA,2,0.0031291559101932253
MERI,2,0.0031291559101932253
ITANIA,2,0.0031291559101932253
JAMYLE,2,0.0031291559101932253
JANA,2,0.0031291559101932253
MICHAELE,2,0.0031291559101932253
MARLUCI,2,0.0031291559101932253
MARTIM,2,0.0031291559101932253
ISOLDA,2,0.0031291559101932253
MICHELLA,2,0.0031291559101932253
MARNICE,2,0.0031291559101932253
JANEISA,2,0.0031291559101932253
JANET,2,0.0031291559101932253
ISLANIA,2,0.0031291559101932253
MICHELY,2,0.0031291559101932253
ISAMARA,2,0.0031291559101932253
JANIA,2,0.0031291559101932253
MARLUCIO,2,0.0031291559101932253
IVANALDO,2,0.0031291559101932253
IVANDRO,2,0.0031291559101932253
MATIAS,2,0.0031291559101932253
IVANILCE,2,0.0031291559101932253
JACINTA,2,0.0031291559101932253
MAXIMO,2,0.0031291559101932253
JACILDA,2,0.0031291559101932253
MAURIZIO,2,0.0031291559101932253
MAYANA,2,0.0031291559101932253
MAYANE,2,0.0031291559101932253
JACYARA,2,0.0031291559101932253
IZOLDA,2,0.0031291559101932253
IZAQUE,2,0.0031291559101932253
IZAEL,2,0.0031291559101932253
MEIRIANE,2,0.0031291559101932253
MEIRY,2,0.0031291559101932253
IVONILDE,2,0.0031291559101932253
IVONICE,2,0.0031291559101932253
JADILSON,2,0.0031291559101932253
MELAINE,2,0.0031291559101932253
JAEL,2,0.0031291559101932253
MAURI,2,0.0031291559101932253
JAILZA,2,0.0031291559101932253
JAINA,2,0.0031291559101932253
JAIRA,2,0.0031291559101932253
JAISON,2,0.0031291559101932253
MATILDE,2,0.0031291559101932253
ISAEL,2,0.0031291559101932253
ISABELLY,2,0.0031291559101932253
ILDENIR,2,0.0031291559101932253
MOIZES,2,0.0031291559101932253
MARIS,2,0.0031291559101932253
MARINO,2,0.0031291559101932253
MOARA,2,0.0031291559101932253
INAURA,2,0.0031291559101932253
INARA,2,0.0031291559101932253
MODESTINO,2,0.0031291559101932253
INALDO,2,0.0031291559101932253
INAE,2,0.0031291559101932253
INA,2,0.0031291559101932253
JEOVAH,2,0.0031291559101932253
ABADIA,2,0.0031291559101932253
MONA,2,0.0031291559101932253
ISABELE,2,0.0031291559101932253
MARILZETE,2,0.0031291559101932253
MARILYN,2,0.0031291559101932253
MARILUZE,2,0.0031291559101932253
MONIKE,2,0.0031291559101932253
ILTAMAR,2,0.0031291559101932253
MARILUCE,2,0.0031291559101932253
JERRY,2,0.0031291559101932253
JERSON,2,0.0031291559101932253
MONIZE,2,0.0031291559101932253
ILIDIO,2,0.0031291559101932253
ILDEU,2,0.0031291559101932253
MOACI,2,0.0031291559101932253
MARISETE,2,0.0031291559101932253
MARISOL,2,0.0031291559101932253
MARISSOL,2,0.0031291559101932253
MARLICE,2,0.0031291559101932253
MILAGROS,2,0.0031291559101932253
MILANE,2,0.0031291559101932253
MILCA,2,0.0031291559101932253
MILLER,2,0.0031291559101932253
JANUARIA,2,0.0031291559101932253
IRENO,2,0.0031291559101932253
MARLA,2,0.0031291559101932253
IRENALDO,2,0.0031291559101932253
MILZE,2,0.0031291559101932253
MIQUEIAS,2,0.0031291559101932253
MARIZE,2,0.0031291559101932253
MIRABEAU,2,0.0031291559101932253
MIRAMAR,2,0.0031291559101932253
MARIVANIA,2,0.0031291559101932253
IRAI,2,0.0031291559101932253
MIRELLE,2,0.0031291559101932253
JASSON,2,0.0031291559101932253
JAVIER,2,0.0031291559101932253
JAYLSON,2,0.0031291559101932253
IRA,2,0.0031291559101932253
MIRLA,2,0.0031291559101932253
MARISTELLA,2,0.0031291559101932253
MANUELITA,2,0.0031291559101932253
GUNTHER,2,0.0031291559101932253
KELI,2,0.0031291559101932253
LUCILEA,2,0.0031291559101932253
OTILIO,2,0.0031291559101932253
FRED,2,0.0031291559101932253
OTON,2,0.0031291559101932253
OTONIEL,2,0.0031291559101932253
OZANA,2,0.0031291559101932253
FRANCO,2,0.0031291559101932253
OZEAS,2,0.0031291559101932253
FRANCIVALDO,2,0.0031291559101932253
JUSCELIA,2,0.0031291559101932253
OZILENE,2,0.0031291559101932253
FRANCINEI,2,0.0031291559101932253
JUSCIVALDO,2,0.0031291559101932253
JURANDIRA,2,0.0031291559101932253
PALMERIO,2,0.0031291559101932253
FRANCIELLI,2,0.0031291559101932253
JUVENIL,2,0.0031291559101932253
PASCHOAL,2,0.0031291559101932253
KAIO,2,0.0031291559101932253
PATRICE,2,0.0031291559101932253
LUCELENA,2,0.0031291559101932253
PATRICIO,2,0.0031291559101932253
FLORIVALDO,2,0.0031291559101932253
LUCE,2,0.0031291559101932253
KAISER,2,0.0031291559101932253
LUCIMARY,2,0.0031291559101932253
JURANDI,2,0.0031291559101932253
MANOELINA,2,0.0031291559101932253
LUCRECIA,2,0.0031291559101932253
ORDALIA,2,0.0031291559101932253
JULIANY,2,0.0031291559101932253
JULIE,2,0.0031291559101932253
GENISON,2,0.0031291559101932253
GENILDE,2,0.0031291559101932253
LUCYANA,2,0.0031291559101932253
GENEZIO,2,0.0031291559101932253
GENEBALDO,2,0.0031291559101932253
JULIUS,2,0.0031291559101932253
GENAURO,2,0.0031291559101932253
ORLANDINA,2,0.0031291559101932253
GEISY,2,0.0031291559101932253
LUCINDA,2,0.0031291559101932253
JULLIANY,2,0.0031291559101932253
JULLY,2,0.0031291559101932253
GEISLA,2,0.0031291559101932253
GEILZA,2,0.0031291559101932253
GEICE,2,0.0031291559101932253
GEDILSON,2,0.0031291559101932253
GECILENE,2,0.0031291559101932253
OSMIR,2,0.0031291559101932253
OSNI,2,0.0031291559101932253
OSNIR,2,0.0031291559101932253
OSVALDINA,2,0.0031291559101932253
FLORIANO,2,0.0031291559101932253
FLORENTINO,2,0.0031291559101932253
KALIANE,2,0.0031291559101932253
POLYANNA,2,0.0031291559101932253
KATHARINE,2,0.0031291559101932253
LORRAYNE,2,0.0031291559101932253
PLACIDO,2,0.0031291559101932253
KATHERINE,2,0.0031291559101932253
KATIANE,2,0.0031291559101932253
KATIUSCIA,2,0.0031291559101932253
POLIANE,2,0.0031291559101932253
LORENNA,2,0.0031291559101932253
POLLYANE,2,0.0031291559101932253
KATYA,2,0.0031291559101932253
POLLYANNE,2,0.0031291559101932253
LORECI,2,0.0031291559101932253
FLORENCIO,2,0.0031291559101932253
KAUARA,2,0.0031291559101932253
LOIVA,2,0.0031291559101932253
LOIRACI,2,0.0031291559101932253
LOIDE,2,0.0031291559101932253
KECIA,2,0.0031291559101932253
KEILIANE,2,0.0031291559101932253
KEILLA,2,0.0031291559101932253
PRICILA,2,0.0031291559101932253
EZIO,2,0.0031291559101932253
EZILDA,2,0.0031291559101932253
KELEM,2,0.0031291559101932253
PIERRE,2,0.0031291559101932253
PIERINA,2,0.0031291559101932253
FELICIA,2,0.0031291559101932253
PHILLIPE,2,0.0031291559101932253
KALINA,2,0.0031291559101932253
LUANNE,2,0.0031291559101932253
PEDRINA,2,0.0031291559101932253
FLAVIANO,2,0.0031291559101932253
FLAVIANE,2,0.0031291559101932253
FLAUSINO,2,0.0031291559101932253
KAREM,2,0.0031291559101932253
KARILENE,2,0.0031291559101932253
PENHA,2,0.0031291559101932253
PEPE,2,0.0031291559101932253
PERCIO,2,0.0031291559101932253
LOURINALDO,2,0.0031291559101932253
PERLA,2,0.0031291559101932253
FERNANDES,2,0.0031291559101932253
LOURENE,2,0.0031291559101932253
LOURDIANE,2,0.0031291559101932253
FELLIPE,2,0.0031291559101932253
KARLLA,2,0.0031291559101932253
FELISBERTO,2,0.0031291559101932253
FELIPPE,2,0.0031291559101932253
PHELIPE,2,0.0031291559101932253
KARLOS,2,0.0031291559101932253
KAROLINNE,2,0.0031291559101932253
GENTIL,2,0.0031291559101932253
ONOFRE,2,0.0031291559101932253
JULIANNA,2,0.0031291559101932253
GLAUCILENE,2,0.0031291559101932253
NILSO,2,0.0031291559101932253
JOSELINO,2,0.0031291559101932253
JOSELIO,2,0.0031291559101932253
MAGNOLIA,2,0.0031291559101932253
GLEICYANE,2,0.0031291559101932253
GLEICIANE,2,0.0031291559101932253
JOSENAIDE,2,0.0031291559101932253
GLEDSON,2,0.0031291559101932253
MAGNALDO,2,0.0031291559101932253
